epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,751.122,0.52459,0.42043,0.911,0.59146,0.65476,0.63753,0.30841,1.97995,1.17558,1.66964,0.000556595,0.000556595,0.000556595
187,755.716,0.53606,0.42003,0.91083,0.69849,0.69798,0.74534,0.3694,1.89562,1.31585,1.60264,0.00055188,0.00055188,0.00055188
188,760.357,0.57992,0.43537,0.93477,0.79861,0.6981,0.72609,0.37346,1.91636,1.49547,1.59553,0.000547164,0.000547164,0.000547164
189,764.871,0.56097,0.43773,0.92087,0.79063,0.68275,0.75352,0.42614,1.89761,1.21296,1.69184,0.000542448,0.000542448,0.000542448
190,769.21,0.53672,0.43433,0.92128,0.77001,0.82143,0.79764,0.399,1.88179,1.02035,1.67336,0.000537733,0.000537733,0.000537733
191,771.527,0.56832,0.43894,0.92824,0.70616,0.78968,0.75529,0.38622,1.9048,1.16513,1.6852,0.000533017,0.000533017,0.000533017
192,776.024,0.57421,0.43886,0.93408,0.61637,0.66667,0.67677,0.31418,1.88523,1.28417,1.6509,0.000528301,0.000528301,0.000528301
193,780.47,0.5482,0.41785,0.90845,0.67332,0.69048,0.69622,0.32926,1.86258,1.21354,1.66529,0.000523586,0.000523586,0.000523586
194,784.879,0.55456,0.43413,0.91902,0.61976,0.71828,0.69436,0.38601,1.77628,1.14947,1.49647,0.00051887,0.00051887,0.00051887
195,789.323,0.54079,0.43994,0.90885,0.68474,0.7763,0.73752,0.39386,1.8451,1.09186,1.47806,0.000514154,0.000514154,0.000514154
196,793.916,0.55976,0.44387,0.9257,0.64556,0.77338,0.67731,0.34233,1.93822,1.11929,1.60699,0.000509438,0.000509438,0.000509438
